Fecha,Temperatura externa,Temperatura interna,Humedad externa,Humedad interna,Presion,Punto de rocio,Sensación térmica,Velocidad del viento,Lluvia diaria,Radiacion solar
15/01/2022 2:39,9.3,17.8,78,58,1026.8,5.7,9.3,0.7,0,0
15/01/2022 2:49,9.3,17.8,78,58,1026.8,5.7,9.3,0.7,0,0
15/01/2022 2:59,9,17.8,78,58,1026.6,5.4,9,0,0,0
15/01/2022 3:09,8.8,17.7,79,58,1026.6,5.4,8.8,0.7,0,0
15/01/2022 3:19,8.5,17.6,79,57,1026.7,5.1,8.5,0,0,0
15/01/2022 3:29,8.4,17.5,79,57,1026.8,5,8.4,0,0,0
15/01/2022 3:39,8.3,17.3,79,57,1026.6,4.9,8.3,0,0,0
15/01/2022 3:49,8.1,17.2,79,57,1026.7,4.7,8.1,0,0,0
15/01/2022 3:59,8,17.1,79,57,1026.7,4.6,8,0,0,0
15/01/2022 4:09,7.9,16.9,79,59,1026.6,4.5,7.9,0.7,0,0
15/01/2022 4:19,7.7,16.8,79,58,1026.6,4.3,7.7,0,0,0
15/01/2022 4:29,7.5,16.8,79,57,1026.8,4.1,7.5,0,0,0
15/01/2022 4:39,7.2,16.7,79,57,1026.8,3.8,7.2,0,0,0
15/01/2022 4:49,6.9,16.6,80,56,1026.7,3.7,6.9,0.7,0,0
15/01/2022 4:59,6.8,16.4,80,55,1026.8,3.6,6.8,0.7,0,0
15/01/2022 5:09,6.8,16.3,81,56,1027.1,3.8,6.8,0.3,0,0
15/01/2022 5:19,6.5,16.2,81,55,1027,3.5,6.4,1,0,0
15/01/2022 5:29,6.1,16.1,81,54,1027.1,3.1,6.1,0.7,0,0
15/01/2022 5:39,6.2,16,81,54,1027.3,3.2,6.2,0.7,0,0
15/01/2022 5:49,6.3,16.1,81,54,1027.5,3.3,6.3,0.7,0,0
15/01/2022 5:59,6.3,16,82,54,1027.3,3.5,6.3,0,0,0
15/01/2022 6:10,6.1,15.9,82,55,1027.4,3.3,6.1,0,0,0
15/01/2022 6:20,5.8,15.7,82,54,1027.7,3,5.8,0,0,0
15/01/2022 6:30,5.8,15.4,83,55,1027.6,3.1,5.8,0,0,0
15/01/2022 6:40,6.2,15.1,82,56,1027.6,3.4,6.2,0,0,0
15/01/2022 6:50,6.7,14.9,83,62,1027.8,4,6.7,0.3,0,0
15/01/2022 7:00,7,14.8,82,61,1028,4.1,7,0,0,0
15/01/2022 7:10,7.4,14.8,82,61,1028.1,4.5,7.4,0.7,0,0
15/01/2022 7:20,7.6,14.8,82,61,1028.2,4.7,7.6,0,0,0
15/01/2022 7:30,8.6,14.9,82,62,1028.5,5.7,8.6,0,0,0
15/01/2022 7:40,10.1,15.2,80,62,1028.6,6.8,10.1,0.3,0,0
15/01/2022 7:50,11,15.4,79,64,1028.9,7.5,11,0.7,0,0
15/01/2022 8:00,11.8,15.4,75,66,1029.1,7.5,11.8,0.7,0,0
15/01/2022 8:10,12.9,15.7,70,67,1029.1,7.6,12.9,0.7,0,0
15/01/2022 8:20,13.6,15.9,63,69,1029.3,6.7,13.6,1.7,0,0
15/01/2022 8:30,14.9,16,55,67,1029.5,5.9,14.9,1.7,0,0
15/01/2022 8:40,15.2,16.1,50,67,1029.4,4.8,15.2,1.7,0,0
15/01/2022 8:50,15.6,16.3,50,66,1029.3,5.2,15.2,3.1,0,0
15/01/2022 9:00,15.6,16.3,50,66,1029.6,5.2,15.6,1.4,0,0
15/01/2022 9:10,15.8,16.3,49,66,1029.4,5.1,15.8,1.7,0,0
15/01/2022 9:20,15.8,16.4,47,65,1029.6,4.5,15.8,1.7,0,0
15/01/2022 9:30,15.9,16.5,48,65,1030,4.9,15.7,2.7,0,0
15/01/2022 9:40,16.5,16.7,46,64,1030.8,4.8,16.4,2.7,0,0
15/01/2022 9:50,17,16.9,42,64,1029.5,4,17,2.4,0,0
15/01/2022 10:00,16.8,17.1,44,62,1029.6,4.5,16.4,3.7,0,0
15/01/2022 10:10,15.7,17.1,48,62,1029.4,4.7,15.1,3.7,0,0
15/01/2022 10:21,14.9,17,51,62,1029.5,4.9,14.1,3.7,0,0
15/01/2022 10:31,15.5,17.1,50,62,1029.7,5.1,15.1,3.1,0,0
15/01/2022 10:41,16,17.3,46,62,1029.7,4.4,16,2.4,0,0
15/01/2022 10:51,17.9,17.7,43,62,1029.7,5.1,17.9,3.1,0,0
15/01/2022 11:01,17.8,17.9,41,60,1029.6,4.4,17.7,3.4,0,0
15/01/2022 11:11,18.2,18.2,41,61,1029.6,4.7,18.2,3.1,0,0
15/01/2022 11:21,19.3,18.6,38,58,1029.7,4.6,19.3,3.4,0,0
15/01/2022 11:31,20.1,18.9,33,56,1029.3,3.3,20.1,2.4,0,0
15/01/2022 11:41,20,19.4,34,55,1029.2,3.7,20,1.7,0,0
15/01/2022 11:51,20,19.7,33,54,1029.1,3.2,20,3.1,0,0
15/01/2022 12:01,18.8,20,39,53,1029.1,4.5,18.8,4.1,0,0
15/01/2022 12:11,18.7,20.2,38,52,1029.2,4.1,18.7,3.1,0,0
15/01/2022 12:21,17.9,20.3,40,52,1029.2,4.1,17.9,2.7,0,0
15/01/2022 12:31,19.6,20.7,39,52,1029,5.3,19.6,4.8,0,0
15/01/2022 12:41,19.7,21.1,36,50,1028.9,4.2,19.7,2.4,0,0
15/01/2022 12:51,20,21.4,36,50,1028.8,4.5,20,3.4,0,0
15/01/2022 13:01,20,21.5,36,50,1028.8,4.5,20,3.4,0,0
15/01/2022 13:11,20,21.7,34,50,1028.6,3.7,20,1.7,0,0
15/01/2022 13:21,19.8,22,36,48,1028.5,4.3,19.8,4.1,0,0
15/01/2022 13:31,20.8,22,33,48,1028.3,3.9,20.8,3.4,0,0
15/01/2022 13:41,20.8,22.4,31,48,1028.6,3,20.8,2.4,0,0
15/01/2022 13:51,20.1,22.6,33,47,1028.1,3.3,20.1,3.1,0,0
15/01/2022 14:01,20.9,22.8,33,47,1028,4,20.9,2,0,0
15/01/2022 14:11,20.6,23,34,46,1028.3,4.2,20.6,3.4,0,0
15/01/2022 14:21,21.1,24.4,34,44,1028.4,4.6,21.1,3.4,0,0
15/01/2022 14:31,19.6,25.5,35,41,1028.4,3.7,19.6,3.1,0,0
15/01/2022 14:41,18.8,24.9,37,42,1028.4,3.8,18.8,2.4,0,0
15/01/2022 14:51,18.6,24.1,39,43,1028.2,4.4,18.6,3.1,0,0
15/01/2022 15:01,19.2,24.5,35,43,1028.2,3.4,19.2,2.4,0,0
15/01/2022 15:12,19.1,24.3,35,44,1028,3.3,19.1,1,0,0
15/01/2022 15:22,20.9,24.7,34,43,1028.3,4.4,20.9,3.1,0,0
15/01/2022 15:32,19.9,25,35,42,1028.3,4,19.9,2,0,0
15/01/2022 15:42,18.4,24.6,38,44,1027.9,3.8,18.4,2.7,0,0
15/01/2022 15:52,18,24.2,40,44,1028.2,4.2,18,3.4,0,0
15/01/2022 16:02,17.4,23.9,41,46,1027.8,4,17.4,2.4,0,0
15/01/2022 16:12,16.9,23.8,44,46,1027.7,4.6,16.9,2.4,0,0
15/01/2022 16:22,17.4,23.8,43,47,1028,4.7,17.4,1.4,0,0
15/01/2022 16:32,17.3,23.9,42,47,1027.8,4.3,17.3,2,0,0
15/01/2022 16:42,16.9,23.9,45,47,1028,4.9,16.9,1.7,0,0
15/01/2022 16:52,16.7,24,45,46,1028,4.7,16.7,2.4,0,0
15/01/2022 17:02,15.9,23.8,47,47,1028,4.6,15.4,3.4,0,0
15/01/2022 17:12,15.2,23.6,49,47,1028,4.6,15,2.4,0,0
15/01/2022 17:22,15,23.6,50,47,1028.1,4.7,14.5,3.1,0,0
15/01/2022 17:32,15.2,23.5,50,47,1028.2,4.8,14.6,3.4,0,0
15/01/2022 17:42,14.8,23.4,51,47,1028.4,4.8,14,3.7,0,0
15/01/2022 17:52,14.4,23.3,51,47,1028.6,4.4,14.3,2,0,0
15/01/2022 18:02,14.1,23.1,53,47,1028.6,4.7,13.7,2.4,0,0
15/01/2022 18:12,13.7,23,54,47,1028.3,4.6,12.8,3.4,0,0
15/01/2022 18:22,13.6,22.9,55,48,1028.5,4.7,12.1,4.8,0,0
15/01/2022 18:32,13.4,22.7,56,48,1028.7,4.8,12.5,3.1,0,0
15/01/2022 18:42,13.1,22.7,57,48,1028.6,4.8,12.8,2,0,0
15/01/2022 18:52,12.9,22.5,59,48,1028.9,5.1,12.1,2.7,0,0
15/01/2022 19:02,12.7,22.4,59,49,1028.8,4.9,12.7,1,0,0
15/01/2022 19:12,12.4,22.3,60,49,1029.1,4.9,11.2,3.4,0,0
15/01/2022 19:22,12.2,22.3,61,49,1029,4.9,12,1.7,0,0
15/01/2022 19:33,12.2,22.1,61,49,1029.2,4.9,11.7,2,0,0
15/01/2022 19:43,12.2,22,61,49,1029.5,4.9,11.5,2.4,0,0
15/01/2022 19:53,12.2,22,62,49,1029.6,5.1,12.2,1,0,0
15/01/2022 20:03,12,21.9,62,50,1029.5,4.9,12,0.7,0,0
15/01/2022 20:13,11.7,21.8,63,50,1029.8,4.9,11.7,0.7,0,0
15/01/2022 20:23,11.8,21.7,65,50,1029.8,5.4,11.5,1.7,0,0
15/01/2022 20:33,11.7,21.5,65,51,1029.8,5.3,11.7,1.4,0,0
15/01/2022 20:43,11.6,21.4,65,51,1029.9,5.2,11.6,1.4,0,0
15/01/2022 20:53,11.4,21.2,65,51,1029.9,5.1,11.3,1.4,0,0
15/01/2022 21:03,11,21.1,66,51,1029.9,4.9,10.6,1.7,0,0
15/01/2022 21:13,10.8,21,68,51,1029.9,5.1,10.8,1,0,0
15/01/2022 21:23,10.6,21,69,51,1030,5.1,10.6,0,0,0
15/01/2022 21:33,10.4,20.9,70,52,1030,5.2,10.4,0.7,0,0
15/01/2022 21:43,10.2,20.7,70,52,1029.9,5,10.2,0.7,0,0
15/01/2022 21:53,10,20.6,70,52,1030.1,4.8,10,0.3,0,0
15/01/2022 22:03,9.7,20.6,72,52,1029.8,4.9,9.7,0.7,0,0
15/01/2022 22:13,9.4,20.5,72,52,1029.8,4.6,9.4,0,0,0
15/01/2022 22:23,9,20.4,73,52,1029.8,4.4,9,0.7,0,0
15/01/2022 22:33,9,20.4,74,52,1029.8,4.6,9,0.7,0,0
15/01/2022 22:43,8.6,20.3,75,52,1030.1,4.4,8.6,0,0,0
15/01/2022 22:53,8.3,20.2,75,52,1029.9,4.1,8.3,0,0,0
15/01/2022 23:03,8,19.9,75,53,1029.8,3.8,8,1,0,0
15/01/2022 23:13,7.9,19.8,76,54,1029.7,3.9,7.9,0.7,0,0
15/01/2022 23:23,7.7,19.5,76,54,1029.6,3.7,7.7,0.7,0,0
15/01/2022 23:33,7.4,19.2,76,54,1029.6,3.4,7.4,0,0,0
15/01/2022 23:43,7.1,19.2,76,54,1029.6,3.2,7.1,0,0,0
15/01/2022 23:53,6.9,18.9,77,55,1029.6,3.1,6.9,0,0,0
16/01/2022 0:04,6.7,18.7,77,55,1029.3,3,6.7,0,0,0
16/01/2022 0:14,6.7,18.4,78,55,1029.3,3.1,6.7,0,0,0
16/01/2022 0:24,6.6,18.2,79,56,1029.1,3.2,6.6,0.7,0,0
16/01/2022 0:34,6.2,18,79,56,1029.1,2.8,6.2,0,0,0
16/01/2022 0:44,6,18,79,56,1029,2.6,6,0,0,0
16/01/2022 0:54,5.9,17.8,80,57,1029,2.7,5.9,0,0,0
16/01/2022 1:04,5.8,17.7,80,57,1028.1,2.6,5.8,0,0,0
16/01/2022 1:14,5.8,17.5,80,57,1027.6,2.6,5.8,0,0,0
16/01/2022 1:24,6,17.5,79,57,1028.1,2.6,6,0,0,0
16/01/2022 1:34,6.2,17.4,79,57,1028.2,2.8,6.2,0,0,0
16/01/2022 1:44,6.2,17.2,80,57,1027.9,3,6.2,0,0,0
16/01/2022 1:54,5.9,17.2,81,57,1028.2,2.9,5.9,0,0,0
16/01/2022 2:04,5.7,17.1,81,57,1028.2,2.7,5.7,0,0,0
16/01/2022 2:14,5.6,17.1,81,56,1027.7,2.6,5.6,0.3,0,0
16/01/2022 2:24,5.6,17.1,81,56,1027.8,2.6,5.6,0,0,0
16/01/2022 2:34,5.7,16.9,81,57,1027.9,2.7,5.7,0,0,0
16/01/2022 2:44,5.5,16.8,81,57,1027.4,2.5,5.5,0.7,0,0
16/01/2022 2:54,5.7,16.8,81,57,1027.5,2.7,5.5,1,0,0
16/01/2022 3:04,5.4,16.7,81,57,1027.2,2.4,5.1,1,0,0
16/01/2022 3:14,5.4,16.6,81,57,1027.2,2.4,5.4,0.7,0,0
16/01/2022 3:24,5.4,16.5,82,57,1027.2,2.6,5.4,0,0,0
16/01/2022 3:34,5.7,16.5,82,57,1027,2.9,5.7,0.7,0,0
16/01/2022 3:44,5.9,16.3,82,57,1026.7,3.1,5.9,0,0,0
16/01/2022 3:54,6,16.3,81,57,1027.2,3,5.8,1,0,0
16/01/2022 4:04,6.4,16.2,82,57,1026.9,3.6,6.4,0,0,0
16/01/2022 4:14,6.5,16.1,82,57,1026.9,3.6,6.4,1,0,0
16/01/2022 4:24,6.2,16.1,81,57,1026.8,3.2,6.2,0.7,0,0
16/01/2022 4:34,6,16,81,57,1027.1,3,6,0,0,0
16/01/2022 4:45,5.6,16,82,57,1026.9,2.8,5.6,0,0,0
16/01/2022 4:55,5.6,15.9,82,58,1026.8,2.8,5.6,0,0,0
16/01/2022 5:05,5.9,15.8,82,58,1027.1,3.1,5.9,0,0,0
16/01/2022 5:15,6,15.8,82,58,1026.8,3.2,6,0.7,0,0
16/01/2022 5:25,5.9,15.7,83,58,1027.1,3.2,5.9,0.3,0,0
16/01/2022 5:35,5.6,15.6,82,58,1027,2.8,5.4,1,0,0
16/01/2022 5:45,5.6,15.6,83,58,1027.1,2.9,4.7,1.4,0,0
16/01/2022 5:55,6.3,15.5,82,58,1027.3,3.5,6.3,0.3,0,0
16/01/2022 6:05,6.5,15.5,83,58,1027.3,3.8,6.5,0.3,0,0
16/01/2022 6:15,6.7,15.4,83,58,1027.7,4,6.7,0.3,0,0
16/01/2022 6:25,6.7,15.4,83,58,1027.3,4,6.7,0,0,0
16/01/2022 6:35,6.8,15.4,83,58,1027.6,4.1,6.8,0,0,0
16/01/2022 6:45,6.9,15.4,83,58,1027.7,4.2,6.9,0,0,0
16/01/2022 6:55,7,15.3,82,58,1027.8,4.1,7,0,0,0
16/01/2022 7:05,7.5,15.3,82,58,1028,4.6,7.5,0,0,0
16/01/2022 7:30,9.1,15.4,82,58,1028.3,6.2,9.1,0.7,0,76
16/01/2022 7:40,10.3,15.5,81,57,1028.3,7.2,10.3,0,0,129
16/01/2022 7:50,11.3,15.6,80,57,1028.4,8,11.3,0.7,0,101
16/01/2022 8:00,12.1,15.6,76,57,1028.9,8,12.1,0,0,170
16/01/2022 8:10,14.4,15.8,64,57,1028.6,7.7,14.4,1.4,0,101
16/01/2022 8:20,14.4,15.8,56,57,1028.8,5.7,14.4,0.7,0,154
16/01/2022 8:30,15.8,15.9,52,57,1028.6,6,15.8,1.7,0,257
16/01/2022 8:40,15.4,16,51,56,1028.7,5.3,14.9,3.1,0,190
16/01/2022 8:50,15.2,16.2,52,56,1028.6,5.4,15.2,2,0,173
16/01/2022 9:00,15.4,16.3,52,56,1028.8,5.6,14.9,3.1,0,202
16/01/2022 9:10,16.7,16.4,50,57,1028.9,6.2,16.3,3.7,0,218
16/01/2022 9:20,16.1,16.6,49,57,1028.9,5.4,16,2.7,0,141
16/01/2022 9:30,16.2,16.7,49,57,1029.2,5.5,15.9,3.1,0,137
16/01/2022 9:40,16,16.8,48,57,1029.2,5,15.7,3.1,0,147
16/01/2022 9:50,16.3,17.1,48,56,1029.3,5.3,15.8,3.7,0,347
16/01/2022 10:00,16.5,17.3,46,55,1029.4,4.8,16.1,3.7,0,421
16/01/2022 10:10,16.7,17.5,45,55,1029.4,4.7,16.7,2.7,0,205
16/01/2022 10:20,17.5,17.9,42,54,1029.4,4.4,17.5,2.4,0,418
16/01/2022 10:30,18.4,18.2,42,53,1029.5,5.3,18.4,3.1,0,198
16/01/2022 10:40,17.3,18.3,41,53,1029.6,3.9,17,3.7,0,145
16/01/2022 10:50,17.8,18.7,42,53,1029.5,4.7,17.7,3.4,0,469
16/01/2022 11:00,19.9,18.7,38,53,1029.1,5.2,19.9,4.4,0,554
16/01/2022 11:10,20.4,19,36,52,1029.2,4.8,20.4,2.4,0,512
16/01/2022 11:20,20.9,19.1,34,52,1029.2,4.4,20.9,3.4,0,526
16/01/2022 11:30,19.8,19.2,36,52,1028.8,4.3,19.8,4.4,0,218
16/01/2022 11:40,19,19.4,38,52,1028.9,4.4,19,2.4,0,554
16/01/2022 11:51,18.7,19.6,38,52,1028.9,4.1,18.7,3.1,0,244
16/01/2022 12:01,19.1,19.8,37,52,1028.8,4.1,19.1,3.4,0,186
16/01/2022 12:11,18.4,20,39,50,1028.8,4.2,18.1,4.8,0,120
16/01/2022 12:21,17.6,20.2,39,50,1029,3.5,17.6,2.7,0,198
16/01/2022 15:51,19.2,25.6,38,41,1027.7,4.5,19.2,3.4,0,138
16/01/2022 16:01,18.8,25.6,41,41,1027.5,5.3,18.8,3.1,0,142
16/01/2022 16:11,19.1,25.6,39,41,1027.6,4.8,19.1,1.7,0,119
16/01/2022 16:21,18.6,25.3,40,41,1027.5,4.7,18.6,1.7,0,93
16/01/2022 16:31,17.8,25.4,39,42,1027.7,3.7,17.8,2.4,0,92
16/01/2022 16:42,18.1,25.2,41,42,1027.4,4.6,18.1,3.1,0,76
16/01/2022 16:52,17.6,24.9,41,44,1027.5,4.2,17.6,1.7,0,68
16/01/2022 17:02,17.4,24.8,42,44,1027.3,4.4,17.4,1.4,0,54
16/01/2022 17:12,16.9,24.6,43,44,1027.5,4.2,16.9,2.7,0,46
16/01/2022 17:22,16.6,24.4,43,45,1027.5,4,16.6,2,0,37
16/01/2022 17:32,16.2,24.2,44,45,1027.2,3.9,16.2,2.4,0,24
16/01/2022 17:42,15.6,24.1,47,45,1027.6,4.3,15.6,2,0,12
16/01/2022 17:52,15.1,23.9,50,46,1027.5,4.8,14.9,2.4,0,5
16/01/2022 18:02,14.5,23.8,52,46,1027.7,4.8,14.5,1.7,0,0
16/01/2022 18:12,14.1,23.5,53,46,1027.7,4.7,13.4,3.1,0,0
16/01/2022 18:22,13.8,23.4,55,47,1027.6,4.9,13.8,1.7,0,0
16/01/2022 18:32,13.6,23.3,55,47,1027.9,4.7,13,2.7,0,0
16/01/2022 18:42,13.7,23.2,55,47,1027.8,4.8,13.7,1.7,0,0
16/01/2022 18:52,13.5,23.1,56,47,1028,4.9,13.3,2,0,0
16/01/2022 19:02,13.3,23,57,47,1028,5,13.3,1,0,0
16/01/2022 19:12,13.1,22.9,58,48,1028.3,5,12.2,3.1,0,0
16/01/2022 19:22,13.1,22.8,58,48,1028.3,5,13,1.7,0,0
16/01/2022 19:32,12.8,22.7,59,48,1028.6,5,11.8,3.1,0,0
16/01/2022 19:42,12.7,22.4,59,48,1028.7,4.9,12.1,2.4,0,0
16/01/2022 19:52,12.7,22.4,60,48,1028.9,5.1,12.5,1.7,0,0
16/01/2022 20:02,12.6,22.3,60,48,1028.9,5,12.4,1.7,0,0
16/01/2022 20:12,12.1,22.1,60,49,1029.3,4.6,12.1,0,0,0
16/01/2022 20:22,11.8,22,62,49,1029.2,4.8,11.5,1.7,0,0
16/01/2022 20:32,11.7,22,63,49,1029.4,4.9,11.7,0.7,0,0
16/01/2022 20:42,11.7,21.9,65,50,1029.2,5.3,11.7,1.4,0,0
16/01/2022 20:52,11.9,21.7,65,50,1029,5.5,11.9,1,0,0
16/01/2022 21:02,11.6,21.6,64,50,1028.9,5,11.6,0.7,0,0
16/01/2022 21:12,11.1,21.5,65,50,1029,4.8,11.1,0,0,0
16/01/2022 21:22,10.8,21.4,66,51,1029.3,4.7,10.8,0.7,0,0
16/01/2022 21:33,10.8,21.3,68,51,1029.5,5.1,10.7,1.4,0,0
16/01/2022 21:43,10.7,21.2,70,51,1029.3,5.5,10.7,0.3,0,0
16/01/2022 21:53,10.6,21.2,70,51,1029.5,5.4,10.6,0,0,0
16/01/2022 22:03,10.6,21.1,70,51,1029.3,5.4,10.6,1,0,0
16/01/2022 22:13,11,21,70,51,1029.3,5.7,11,1,0,0
16/01/2022 22:23,11.1,20.9,71,52,1029.2,6,11.1,0.7,0,0
16/01/2022 22:33,11.1,20.7,70,52,1029.3,5.8,11.1,0.3,0,0
16/01/2022 22:43,10.8,20.6,71,52,1029.2,5.8,10.8,0,0,0
16/01/2022 22:53,10.7,20.6,71,52,1029.4,5.7,10.7,0,0,0
16/01/2022 23:03,10.8,20.5,72,52,1029,6,10.8,0,0,0
16/01/2022 23:13,10.7,20.5,72,52,1029,5.9,10.7,0.3,0,0
16/01/2022 23:23,10.4,20.4,72,52,1029.1,5.6,9.9,1.7,0,0
16/01/2022 23:33,10.2,20.3,72,52,1029.1,5.4,10.2,0.7,0,0
16/01/2022 23:43,10.4,20.2,72,52,1029,5.6,10.4,0.7,0,0
16/01/2022 23:53,10.6,20,73,52,1028.8,6,10.6,0.3,0,0
17/01/2022 0:03,10.8,19.8,73,54,1028.6,6.2,10.8,0,0,0
17/01/2022 0:13,10.6,19.6,72,54,1028.6,5.8,10.6,1,0,0
17/01/2022 0:23,10.4,19.4,72,54,1028.4,5.6,10.4,1,0,0
17/01/2022 0:33,10.1,19.2,72,55,1028.2,5.3,10.1,0.3,0,0
17/01/2022 0:43,9.9,19.1,73,55,1028.3,5.3,9.9,0,0,0
17/01/2022 0:53,9.6,19,73,55,1028.1,5,9.6,0.3,0,0
17/01/2022 1:03,9.1,18.8,73,56,1028.1,4.5,9.1,0,0,0
17/01/2022 1:13,8.8,18.7,74,56,1027.6,4.4,8.8,0,0,0
17/01/2022 1:23,8.4,18.5,74,56,1027.5,4,8.4,0,0,0
17/01/2022 1:33,8.2,18.3,74,56,1027.3,3.8,8.2,0.3,0,0
17/01/2022 1:43,7.9,18.2,75,56,1027.2,3.7,7.9,0.7,0,0
17/01/2022 1:54,7.8,17.9,76,57,1027.1,3.8,7.8,0,0,0
17/01/2022 2:04,7.7,18,77,56,1027,3.9,7.7,0.7,0,0
17/01/2022 2:14,7.6,17.8,78,57,1026.7,4,7.6,0,0,0
17/01/2022 2:24,7.4,17.8,78,57,1026.8,3.8,7.4,0,0,0
17/01/2022 2:34,7,17.7,78,57,1026.6,3.4,7,0,0,0
17/01/2022 2:44,6.7,17.6,79,57,1026.7,3.3,6.7,0,0,0
17/01/2022 2:54,6.4,17.5,79,57,1026.4,3,6.4,0,0,0
17/01/2022 3:04,6.4,17.4,79,57,1026.6,3,6.4,0,0,0
17/01/2022 3:14,6.4,17.2,79,57,1026.6,3,6.4,0.7,0,0
17/01/2022 3:24,6.7,17.2,80,57,1026.7,3.5,6.7,0.7,0,0
17/01/2022 3:34,7.7,17.2,79,57,1026.6,4.3,7.7,0,0,0
17/01/2022 3:44,8.1,17,80,58,1026.6,4.9,8.1,0,0,0
17/01/2022 3:54,8.2,16.9,81,59,1026.6,5.1,8.2,0.3,0,0
17/01/2022 4:04,7.8,16.9,80,59,1026.8,4.6,7.8,0,0,0
17/01/2022 4:14,7.8,16.9,80,59,1026.6,4.6,7.8,0,0,0
17/01/2022 4:24,7.7,16.8,80,59,1026.6,4.5,7.7,0.7,0,0
17/01/2022 4:34,7.8,16.7,80,59,1026.8,4.6,7.8,0,0,0
17/01/2022 4:44,7.9,16.7,81,59,1026.8,4.8,7.9,0,0,0
17/01/2022 4:54,7.9,16.7,81,58,1026.6,4.8,7.9,0,0,0
17/01/2022 5:04,8.1,16.6,82,58,1026.7,5.2,8.1,0,0,0
17/01/2022 5:14,7.9,16.6,81,58,1026.7,4.8,7.9,0,0,0
17/01/2022 5:24,8,16.6,82,59,1026.6,5.1,8,0.7,0,0
17/01/2022 5:34,7.9,16.6,81,58,1026.6,4.8,7.9,0,0,0
17/01/2022 5:44,7.9,16.5,81,58,1026.6,4.8,7.9,0,0,0
17/01/2022 5:54,7.9,16.2,81,58,1026.9,4.8,7.9,0,0,0
17/01/2022 6:04,7.9,16.2,81,59,1026.9,4.8,7.9,0,0,0
17/01/2022 6:14,7.8,16.3,81,59,1027,4.7,7.8,0,0,4
17/01/2022 6:24,7.9,16,81,59,1027.1,4.8,7.9,0.7,0,9
17/01/2022 6:34,8.1,15.9,82,61,1027.4,5.2,8.1,0.3,0,20
17/01/2022 6:44,8.6,15.8,82,61,1027.4,5.7,8.6,0,0,58
17/01/2022 6:55,10.5,15.8,80,63,1027.6,7.2,10.5,0.7,0,76
17/01/2022 7:05,11.2,16,73,66,1027.8,6.5,11.2,0,0,85
17/01/2022 7:15,13.1,15.9,68,64,1027.8,7.3,13.1,0,0,107
17/01/2022 7:25,15.3,15.9,56,64,1027.9,6.6,15.3,1,0,112
17/01/2022 7:35,13.5,15.8,54,65,1028.1,4.4,13.5,0.7,0,84
17/01/2022 7:45,12.6,15.7,56,65,1027.9,4.1,12.6,0.7,0,98
17/01/2022 7:55,13,15.8,57,66,1028.3,4.7,13,1,0,105
17/01/2022 8:05,13.9,15.8,56,66,1028.3,5.3,13.9,0.7,0,248
17/01/2022 8:15,17.8,16,48,65,1028.6,6.6,17.8,1.4,0,234
17/01/2022 8:25,18.4,16,43,68,1028.6,5.6,18.4,2,0,234
17/01/2022 8:35,17.4,16.1,42,68,1028.6,4.4,17.4,2,0,97
17/01/2022 8:45,16.2,16.2,48,69,1028.8,5.2,16.2,1.7,0,131
17/01/2022 8:55,16.6,16.3,49,69,1028.9,5.8,16.6,2,0,162
17/01/2022 9:05,17.4,16.6,45,68,1028.8,5.3,17.4,2.7,0,269
17/01/2022 9:15,18.5,16.6,43,69,1028.8,5.7,18.5,2,0,321
17/01/2022 9:25,19.8,16.8,40,69,1028.6,5.8,19.8,2,0,382
17/01/2022 9:35,20.3,16.9,39,68,1028.7,5.9,20.3,4.1,0,424
17/01/2022 9:45,21.1,17.4,35,67,1028.7,5,21.1,2.7,0,275
17/01/2022 9:55,19.5,17.7,39,65,1028.9,5.2,19.5,1.7,0,254
17/01/2022 10:05,19.2,17.9,38,64,1028.9,4.5,19.2,2.7,0,456
17/01/2022 10:15,19.6,17.9,40,63,1029.1,5.6,19.6,3.1,0,446
17/01/2022 10:25,18.7,18.2,40,63,1029.2,4.8,18.7,3.1,0,152
17/01/2022 10:35,19.7,18.2,40,63,1028.8,5.7,19.7,4.1,0,240
17/01/2022 10:45,19.8,18.6,38,62,1028.5,5.1,19.8,4.4,0,227
17/01/2022 10:55,20.8,18.9,36,62,1028.7,5.2,20.8,2.7,0,484
17/01/2022 11:05,20.4,19.1,35,60,1028.8,4.4,20.4,6.1,0,187
17/01/2022 11:15,20.6,19.3,37,61,1028.5,5.4,20.6,3.1,0,476
17/01/2022 11:25,21.2,19.6,35,61,1028.7,5.1,21.2,2.7,0,126
17/01/2022 11:36,21.3,19.8,34,60,1028.6,4.8,21.3,2.4,0,517
17/01/2022 11:46,21.3,19.9,33,59,1028.6,4.4,21.3,4.1,0,509
17/01/2022 11:56,21.6,20.2,34,57,1028.6,5.1,21.6,3.4,0,515
17/01/2022 12:06,21.9,20.1,34,56,1028.2,5.3,21.9,3.7,0,512
17/01/2022 12:16,22.1,20.5,31,56,1028,4.2,22.1,4.1,0,510
17/01/2022 12:26,21.9,20.7,33,55,1028.4,4.9,21.9,4.4,0,510
17/01/2022 12:36,22.2,20.9,32,56,1028.1,4.7,22.2,3.4,0,508
17/01/2022 12:46,22.9,21.2,30,55,1028.1,4.4,22.9,2.7,0,522
17/01/2022 12:56,22.8,21.5,31,54,1027.9,4.8,22.8,3.4,0,515
17/01/2022 13:06,22.2,21.7,30,52,1027.5,3.8,22.2,4.4,0,498
